mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
235,善神山,summit-candidate:367897a1c7a2d287,yamap_2023-05-27_09_55.gpx,前善神山・善神山,1089.5833333333333,1094,4.42,0.7875,1,1,0.3485,true,true,medium,high,high,resolve_conflict,exact_municipality_match,東温市,,東温市,"井内, 東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=善神山(#235); candidate=summit-candidate:367897a1c7a2d287; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
236,前善神山,summit-candidate:367897a1c7a2d287,yamap_2023-05-27_09_55.gpx,前善神山・善神山,1089.5833333333333,1070,19.58,0.7365,1,2,0.2465,false,true,medium,high,high,resolve_conflict,exact_municipality_match,東温市,,東温市,"井内, 東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=前善神山(#236); candidate=summit-candidate:367897a1c7a2d287; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
237,五葉が森,summit-candidate:9488d92d9ea95406,yamap_2023-06-11_11_57.gpx,五葉が森,837.212880782981,841,3.79,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,今治市,,今治市,"今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=五葉が森(#237); candidate=summit-candidate:9488d92d9ea95406; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
238,冠岳,summit-candidate:b73a23fa4b3abc39,yamap_2023-09-06_13_30.gpx,冠岳,1375.6266666666668,1380,4.37,0.7875,1,1,0.2975,true,true,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"石鎚スカイライン, 久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=冠岳(#238); candidate=summit-candidate:b73a23fa4b3abc39; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
239,東赤石山,summit-candidate:2b7cce23b57844a5,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1699.1266666666668,1710,10.87,0.7365,1,3,0.102,false,true,medium,high,high,resolve_conflict,exact_municipality_match,新居浜市,,新居浜市,"新居浜市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=東赤石山(#239); candidate=summit-candidate:2b7cce23b57844a5; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
240,八巻山,summit-candidate:2b7cce23b57844a5,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1699.1266666666668,1698,1.13,0.7875,1,1,0.102,true,true,medium,high,high,resolve_conflict,exact_municipality_match,新居浜市,,新居浜市,"新居浜市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=八巻山(#240); candidate=summit-candidate:2b7cce23b57844a5; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
241,ベツソ山,summit-candidate:dba931625b34d9ac,yamap_2023-10-13_10_02.gpx,ベツソ山・歯朶谷山,313.21999999999997,266,47.22,0.6855,1,2,0.255,false,true,medium,high,high,resolve_conflict,exact_municipality_match,伊予市,,伊予市,"伊予市, 愛媛県, 799-3193, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=ベツソ山(#241); candidate=summit-candidate:dba931625b34d9ac; ref_score=0.6855; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
242,歯朶谷山,summit-candidate:dba931625b34d9ac,yamap_2023-10-13_10_02.gpx,ベツソ山・歯朶谷山,313.21999999999997,314,0.78,0.7875,1,1,0.408,true,true,medium,high,high,resolve_conflict,exact_municipality_match,伊予市,,伊予市,"伊予市, 愛媛県, 799-3193, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=歯朶谷山(#242); candidate=summit-candidate:dba931625b34d9ac; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
243,丸山,summit-candidate:2670057d58a25475,yamap_2023-10-14_07_53.gpx,丸山,616.4333333333334,624,7.57,0.7875,1,1,0.3325,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,今治市,,今治市,"今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=丸山(#243); candidate=summit-candidate:2670057d58a25475; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
244,二ノ岳,summit-candidate:b58470f57bb41331,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,1152.69,1156,3.31,0.608,1,1,0.118,true,true,medium,high,high,check_location_warning,boundary_tolerated_mismatch,久万高原町,,,"中奥, 西条市, 愛媛県, 793-0214, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|strong_evidence_with_mismatch,location_mismatch_warning,"mountain=二ノ岳(#244); candidate=summit-candidate:b58470f57bb41331; ref_score=0.608; ref_rank=1; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=top_1_but_ambiguous,strong_evidence_with_mismatch"
245,高森,summit-candidate:5771cdd191c3861d,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,1351.1733333333334,1360,8.83,0.608,1,1,0,true,true,medium,high,high,resolve_conflict,boundary_tolerated_mismatch,久万高原町,,,"東之川, 西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate,"mountain=高森(#245); candidate=summit-candidate:5771cdd191c3861d; ref_score=0.608; ref_rank=1; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=top_1_but_ambiguous,strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
246,四辻ノ森,summit-candidate:d659f1dc6e5fa0b5,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,1206.9212487152886,1201,5.92,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,久万高原町,,久万高原町,"東川, 久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=四辻ノ森(#246); candidate=summit-candidate:d659f1dc6e5fa0b5; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
247,三光ノ辻山,summit-candidate:c4504025c94f843c,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,1215.0715256104047,1215,0.07,0.7875,1,1,0,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,久万高原町,,久万高原町,"中組, 久万高原町, 上浮穴郡, 愛媛県, 791-1701, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=三光ノ辻山(#247); candidate=summit-candidate:c4504025c94f843c; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
248,瀬戸黒森,summit-candidate:290abf917754fd0b,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,972.6666666666666,976,3.33,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,愛南町,,愛南町,"愛南町, 南宇和郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=瀬戸黒森(#248); candidate=summit-candidate:290abf917754fd0b; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
249,羽子山,summit-candidate:9a0532ee2b40e5f3,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,725.5,730,4.5,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,愛南町,,愛南町,"愛南町, 南宇和郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=羽子山(#249); candidate=summit-candidate:9a0532ee2b40e5f3; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
250,観音森,summit-candidate:cf1cb583d492455c,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,784.9416257231666,779,5.94,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,愛南町,,愛南町,"緑丙, 愛南町, 南宇和郡, 愛媛県, 798-4135, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=観音森(#250); candidate=summit-candidate:cf1cb583d492455c; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
251,三森,summit-candidate:f7593239fa7bdcc9,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,864.3133333333334,867,2.69,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,愛南町,,愛南町,"三森林道, 愛南町, 南宇和郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=三森(#251); candidate=summit-candidate:f7593239fa7bdcc9; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
252,総津権現山,summit-candidate:f108570a8e33ce90,yamap_2023-12-17_07_11.gpx,総津権現山,437.40333333333336,440,2.6,0.7875,1,1,0.2305,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,砥部町,,砥部町,"中野川総津線, 中野川, 砥部町, 伊予郡, 愛媛県, 791-2205, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=総津権現山(#252); candidate=summit-candidate:f108570a8e33ce90; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
253,秦皇山,summit-candidate:1d97e1955af85092,yamap_2023-12-17_10_30.gpx,平岡山(平岡城址) ,417.80228626332246,874,456.2,0.6345,1,2,0.0595,false,true,medium,high,high,resolve_conflict,exact_municipality_match,伊予市,,伊予市,"平岡, 伊予市, 愛媛県, 799-3123, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=秦皇山(#253); candidate=summit-candidate:1d97e1955af85092; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
254,平岡山(平岡城址),summit-candidate:1d97e1955af85092,yamap_2023-12-17_10_30.gpx,平岡山(平岡城址) ,417.80228626332246,414,3.8,0.7875,1,1,0.1105,true,true,medium,high,high,resolve_conflict,exact_municipality_match,伊予市,,伊予市,"平岡, 伊予市, 愛媛県, 799-3123, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=平岡山(平岡城址)(#254); candidate=summit-candidate:1d97e1955af85092; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
255,竜門山,summit-candidate:64a47ed9c06f56d5,yamap_2024-01-14_10_18.gpx,竜門山・大黒山,430.9866666666667,439,8.01,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,西条市,,西条市,"西条市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=竜門山(#255); candidate=summit-candidate:64a47ed9c06f56d5; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
256,大黒山,summit-candidate:64a47ed9c06f56d5,yamap_2024-01-14_10_18.gpx,竜門山・大黒山,430.9866666666667,321,109.99,0.6345,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,西条市,,西条市,"西条市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=大黒山(#256); candidate=summit-candidate:64a47ed9c06f56d5; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
257,大空山,summit-candidate:fd13fabb918486e6,yamap_2024-01-27_08_01.gpx,大空山,348.28333333333336,352,3.72,0.713,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,island_text_match,,大三島,大三島,"大三島町明日, 篠浜, 今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=大空山(#257); candidate=summit-candidate:fd13fabb918486e6; ref_score=0.713; ref_rank=1; loc_level=island_text_match; priority=high; priority_reasons=top_1_but_ambiguous
258,御串山,summit-candidate:02d59cd1260af017,yamap_2024-01-27_10_11.gpx,御串山,62.803333333333335,66,3.2,0.713,1,1,0.153,true,true,medium,high,high,resolve_conflict,island_text_match,,大三島,大三島,"今治大三島自転車道線, 大三島町明日, 新地, 今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=御串山(#258); candidate=summit-candidate:02d59cd1260af017; ref_score=0.713; ref_rank=1; loc_level=island_text_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
259,宝股山,summit-candidate:468c5bbccd8aba53,yamap_2024-01-27_13_31.gpx,宝股山,300.6033333333333,304,3.4,0.713,1,1,0.207,true,true,medium,high,high,resolve_conflict,island_text_match,,伯方島,伯方,"伯方町叶浦, 寺山, 今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=宝股山(#259); candidate=summit-candidate:468c5bbccd8aba53; ref_score=0.713; ref_rank=1; loc_level=island_text_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
260,開山,summit-candidate:468c5bbccd8aba53,yamap_2024-01-27_13_31.gpx,宝股山,300.6033333333333,149,151.6,0.56,1,2,0.105,false,true,low,high,high,resolve_conflict,island_text_match,,伯方島,伯方,"伯方町叶浦, 寺山, 今治市, 愛媛県, 794-8511, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=開山(#260); candidate=summit-candidate:468c5bbccd8aba53; ref_score=0.56; ref_rank=1; loc_level=island_text_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
261,鳥屋ヶ森,summit-candidate:ef6730fa259856ec,yamap_2024-02-10_07_09.gpx,鳥屋ヶ森,319.6933333333333,322,2.31,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"百之浦, 本九島, 宇和島市, 愛媛県, 798-0096, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=鳥屋ヶ森(#261); candidate=summit-candidate:ef6730fa259856ec; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
262,熊ガ峰,summit-candidate:ef3e845b5d632dd3,yamap_2024-02-10_09_58.gpx,熊ガ峰,340.53999999999996,343,2.46,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"蕨, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=熊ガ峰(#262); candidate=summit-candidate:ef3e845b5d632dd3; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
263,権現山,summit-candidate:84f974876f397da1,yamap_2024-02-10_13_09.gpx,権現山,498.7563056512352,489,9.76,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"津島町北灘, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=権現山(#263); candidate=summit-candidate:84f974876f397da1; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
264,大黒山,summit-candidate:f5c22dac4bd015ae,yamap_2024-02-17_05_38.gpx,大黒山・譲ヶ葉森,1098.249041559603,1106,7.75,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"四万十市, 高知県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=大黒山(#264); candidate=summit-candidate:f5c22dac4bd015ae; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
265,譲ヶ葉森,summit-candidate:19baf3ce30f8991a,yamap_2024-02-17_05_38.gpx,大黒山・譲ヶ葉森,1021.9555481598042,1016,5.96,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,宇和島市,,宇和島市,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=譲ヶ葉森(#265); candidate=summit-candidate:19baf3ce30f8991a; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
266,郭公岳,summit-candidate:62351b8782d6f597,yamap_2024-02-24_07_06.gpx,高月山・東高月山・郭公岳・櫨ヶ森・毛山,1191.8999999999999,1010,181.9,0.6345,1,3,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,宇和島市,,宇和島市,"滑床林道63支線, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=郭公岳(#266); candidate=summit-candidate:62351b8782d6f597; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
267,東高月山,summit-candidate:62351b8782d6f597,yamap_2024-02-24_07_06.gpx,高月山・東高月山・郭公岳・櫨ヶ森・毛山,1191.8999999999999,1181,10.9,0.7365,1,1,0.051,true,true,medium,high,high,resolve_conflict,exact_municipality_match,宇和島市,,宇和島市,"滑床林道63支線, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=東高月山(#267); candidate=summit-candidate:62351b8782d6f597; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
268,高月山,summit-candidate:90c3723735d95c0d,yamap_2024-02-24_07_06.gpx,高月山・東高月山・郭公岳・櫨ヶ森・毛山,1224.2266666666667,1229,4.77,0.7875,1,1,0.102,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"滑床林道63支線, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=高月山(#268); candidate=summit-candidate:90c3723735d95c0d; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
269,櫨ヶ森,summit-candidate:ba56c1ac8ac55c5f,yamap_2024-02-24_07_06.gpx,高月山・東高月山・郭公岳・櫨ヶ森・毛山,1062.8166666666666,1064,1.18,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=櫨ヶ森(#269); candidate=summit-candidate:ba56c1ac8ac55c5f; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
270,毛山,summit-candidate:40068653b28bad40,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1090.3964691990484,1089,1.4,0.7875,1,1,0,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"野川, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=毛山(#270); candidate=summit-candidate:40068653b28bad40; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
271,白石山,summit-candidate:ac8e3853fbbf0c6f,yamap_2024-03-03_06_23.gpx,白石山,651.8438770113412,648,3.84,0.7875,1,1,0.3325,true,true,medium,high,high,resolve_conflict,exact_municipality_match,愛南町,,愛南町,"愛南町, 南宇和郡, 愛媛県, 798-4135, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=白石山(#271); candidate=summit-candidate:ac8e3853fbbf0c6f; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
272,観音岳,summit-candidate:ac8e3853fbbf0c6f,yamap_2024-03-03_06_23.gpx,白石山,651.8438770113412,782,130.16,0.6345,1,2,0.0265,false,true,medium,high,high,resolve_conflict,exact_municipality_match,愛南町,,愛南町,"愛南町, 南宇和郡, 愛媛県, 798-4135, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=観音岳(#272); candidate=summit-candidate:ac8e3853fbbf0c6f; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
273,音無山,summit-candidate:97e45d6eab227d56,yamap_2024-03-03_10_00.gpx,音無山,845.57,850,4.43,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=音無山(#273); candidate=summit-candidate:97e45d6eab227d56; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
274,天ガ森,summit-candidate:93a4d66ef3ee559d,yamap_2024-03-03_13_33.gpx,天ガ森,343.7659610142553,331,12.77,0.7365,1,1,0.102,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=天ガ森(#274); candidate=summit-candidate:93a4d66ef3ee559d; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
275,夫婦山,summit-candidate:3e9348428f22a320,yamap_2024-03-10_07_12.gpx,夫婦山・白山・観音山・国見山・城山・御勧請山,385.21553569431927,387,1.78,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"東大栗町, 松山市, 愛媛県, 799-2649, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=夫婦山(#275); candidate=summit-candidate:3e9348428f22a320; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
